"","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","closed"
"7178","sbYVx_w4x5Ozl9o5f96bjw","Seminole Heights Barber Shop","5115 N Florida Ave","Tampa","FL",33603,27.9931566313,-82.4592469459,4.5,10,1,"Men's Hair Salons, Hair Salons, Beauty & Spas, Barbers","NA"
"7179","gcKcDa-xVp7xg4xZml_0_Q","Botanica La Loma","1815 W Sligh Ave","Tampa","FL",33603,28.0111219,-82.4783851,5,6,1,"Arts & Entertainment, Supernatural Readings, Religious Items, Shopping, Spiritual Shop","Monday"
"7181","GVPVhLmM8GLQXOMo_ot-MQ","Russell's Western Wear","6027 N Dale Mabry Hwy","Tampa","FL",33614,28.0029858,-82.5046723,3,14,1,"Women's Clothing, Leather Goods, Shopping, Shoe Stores, Men's Clothing, Fashion, Hats","NA"
"7183","OyH35Z1WRGCOCB4lLpBqbg","BayCare Laboratories","4091 Van Dyke Rd","Lutz","FL",33558,28.1283386,-82.5074633,4,5,1,"Medical Centers, Laboratory Testing, Tax Services, Diagnostic Services, Financial Services, Health & Medical","NA"
"7184","9T-Xe2SAJJckBAfT_IUkOQ","Checkers","1520 W Brandon Blvd.","Brandon","FL",33511,27.93833,-82.307497,2,27,1,"Fast Food, Restaurants, Burgers","NA"
"7186","kAj3Xc17a3gnnJcrX-U3tg","Shang Hai Take Out","3337 S W Shore Blvd","Tampa","FL",33629,27.9143756,-82.5270909,4,113,1,"Food, Food Delivery Services, Fast Food, Restaurants, Chinese","NA"
"7187","yY2E5NcnyYbbfooGGuQOxw","Brow Art 23","Westfield Citrus Park","Tampa","FL",33625,28.06844,-82.57927,2.5,7,1,"Beauty & Spas, Hair Removal",NA
"7190","niJCOQ4-TxGklh2CVuCaTQ","Steak ’n Shake","1402 W Brandon Blvd","Brandon","FL",33511,27.9382089691,-82.304477409,2,85,1,"Burgers, Restaurants, Food, Fast Food, Breakfast & Brunch, Diners, Juice Bars & Smoothies, Steakhouses, American (New), American (Traditional)","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"7195","61WfILSR1C9n7jjRnIZehQ","Suki Hana","2223 N West Shore Blvd, FC 205","Tampa","FL",33607,27.964968,-82.521014,2,12,1,"Restaurants, Japanese","NA"
"7196","DkH8wLb_aIKz6oICawbFhw","Visionworks","700 S Dale Mabry Hwy","Tampa","FL",33609,27.9372459,-82.5052643,2.5,31,1,"Shopping, Health & Medical, Optometrists, Eyewear & Opticians","NA"
"7197","ht7Ogr4mVp-tSUS0JC_wqA","Camille's Sidewalk Cafe","13330 Usf Laurel Dr","Tampa","FL",33612,28.0670707,-82.4197402,3,10,0,"American (Traditional), Restaurants","NA"
"7198","w-uXDzuhq8ujfDUROGQQ9w","The Paper Seahorse","211 S Howard Ave","Tampa","FL",33606,27.9426890338,-82.4831518864,4.5,7,1,"Art Classes, Event Planning & Services, Arts & Crafts, Education, Flowers & Gifts, Shopping, Cards & Stationery","NA"
"7206","nssP2cK_Mg94Zilv2QbHMA","ReadyRefresh","6403 Harney Rd","Tampa","FL",33610,28.001115,-82.380184,1.5,13,1,"Water Delivery, Local Services, Food, Water Stores, Water Purification Services, Home Services","NA"
"7207","sMSHvAqNe0nA-rC279IMSQ","Tampa Pitcher Show","14416 N Dale Mabry Hwy","Tampa","FL",33618,28.079629,-82.507161,3.5,36,0,"American (New), Arts & Entertainment, Music Venues, Nightlife, Restaurants, Cinema, Event Planning & Services, Venues & Event Spaces","NA"
"7209","GxrXK0uEBQ7C7dhCtvpTpA","The Fresh Market","13147 N Dale Mabry Hwy","Tampa","FL",33618,28.0663000872,-82.5019165755,3.5,83,1,"Food, Desserts, Grocery","NA"
"7210","nAA0pE42YHVn8SgYp1CM7A","H&M","8021 Citrus Park Town Center Mall","Tampa","FL",33625,28.0688598005,-82.5774184755,3.5,5,1,"Women's Clothing, Men's Clothing, Children's Clothing, Department Stores, Shopping, Fashion","NA"
"7211","gNzxBwo86wD0t3jllfwkJA","The Hungry Greek","808 N Franklin St","Tampa","FL",33618,27.9509698,-82.4595495,4.5,26,1,"Greek, Restaurants","NA"
"7214","gH8bNlVSuwqlmXcYw89mpw","Liberty Auto Sales","7410 Causeway Blvd","Tampa","FL",33619,27.9230897,-82.3715796,3,6,1,"Car Dealers, Automotive","NA"
"7216","K_p6iM7M7oVH09uQ_RxKWA","Panera Bread","701 S Howard Ave, Ste 104","Tampa","FL",33606,27.9372314124,-82.4833845069,3,87,1,"Bagels, Breakfast & Brunch, Soup, Salad, Bakeries, Sandwiches, Food, Restaurants","NA"
"7220","P1fI8OvdJWTricWK8iMg3g","Freedom Liquors","7304 W Waters Ave","Tampa","FL",33634,28.0245232008,-82.5608178601,3,5,1,"Food, Beer, Wine & Spirits","NA"
"7225","HUf4qyN86tzWw790cNf31w","Brandon Plastic Surgery","500 Vonderburg Dr, Ste 110W","Brandon","FL",33511,27.930652,-82.287697,4,10,1,"Doctors, Plastic Surgeons, Health & Medical, Surgeons, Cosmetic Surgeons","NA"
"7227","irdyL1g0bkqodPf3ainszQ","721 Gourmet Deli","8234 Causeway Blvd","Tampa","FL",33619,27.923139,-82.362959,4.5,6,1,"Sandwiches, Restaurants, Ice Cream & Frozen Yogurt, Food","Monday"
"7228","B1izyRia1wZ6EwbRqIAO7A","Kombo Kitchen","5009 South Macdill Ave","Tampa","FL",33611,27.8919708,-82.4941311,5,61,1,"Thai, Restaurants, American (Traditional)","NA"
"7229","PbTQTEWkuJ3Rmql18lGQsw","Sabor a Merengue","7530 W Waters Ave","Tampa","FL",33615,28.0251641,-82.564259,4.5,44,1,"Dominican, Restaurants, Caribbean, Diners",NA
"7231","IKpNcm7-qv2ffMSBoA9thA","The Bourbon Barber","7522 N Armenia Ave","Tampa","FL",33604,28.0172149,-82.4850266,4.5,17,0,"Bars, Lounges, Pubs, Event Planning & Services, Arts & Entertainment, Beauty & Spas, Nightlife, Barbers, Music Venues, Musicians","Monday"
"7233","xorwIoWJXmA7zjPL2olsJw","Rice N Roll","19243 N Dale Mabry Hwy","Lutz","FL",33548,28.1568862682,-82.4809901551,3.5,80,1,"Thai, Sushi Bars, Chinese, Asian Fusion, Restaurants","Monday"
"7234","DAviTlBFTEqzwE5vPq5gZA","Suddath Relocation Systems of St. Petersburg","","Tampa","FL",33623,27.96,-82.53,4,24,1,"Movers, Self Storage, Home Services, Local Services","NA"
"7241","PdPOzGnH5WqY3ld6Ky1MRA","Muse The Salon","209 N Armenia Ave","Tampa","FL",33609,27.946772,-82.484882,4.5,17,1,"Automotive, Cosmetics & Beauty Supply, Shopping, Makeup Artists, Hair Salons, Beauty & Spas, Hair Stylists, Hair Extensions, Health & Medical, Barbers","NA"
"7242","mAL5Cwdr-GTMaM6HrzRizg","City Bike Tampa","208 E Cass St","Tampa","FL",33602,27.951439,-82.460097,4.5,49,1,"Bikes, Sporting Goods, Shopping, Bike Rentals, Active Life","NA"
"7246","A7GuvyXcFprja0lv8yF1Ew","Burger 21 - Carrollwood","11777 N Dale Mabry Hwy","Tampa","FL",33618,28.0556665,-82.5033191,3.5,270,1,"Burgers, Restaurants, Hot Dogs, Gluten-Free, American (Traditional)","Monday"
"7249","WXqI9e10OuUGugW1Jj3ATQ","The UPS Store","13046 Racetrack Rd","Tampa","FL",33626,28.0698249489,-82.6322246343,2.5,25,1,"Shipping Centers, Printing Services, Mailbox Centers, Notaries, Local Services","Monday"
"7251","Qb7Ta5uV7p5j4OmkNnqxQA","Jug & Bottle Dept","6203 N Florida Ave","Tampa","FL",33604,28.003636,-82.459207,4.5,54,1,"Specialty Food, Food, Beer, Wine & Spirits","NA"
"7253","YNKGDscQjYLtx9V1IxrfCA","Tampa Taco","2745 W Chestnut St","Tampa","FL",33607,27.9588042,-82.4889827729,5,5,1,"Food, Pizza, Japanese, Ramen, Tacos, Restaurants, Mexican","NA"
"7255","nXF8Nbi6elsmhq5E-mDS3g","Captain Dons Seafood","3113 E Hillsborough Ave","Tampa","FL",33610,27.995461,-82.424845,1,10,1,"Seafood Markets, Specialty Food, Food",NA
"7257","Hrc3ZSMRw2arQHaDUo61MA","The Soho Backyard","610 S Armenia Ave, Ste 105","Tampa","FL",33609,27.9379364,-82.4846815,4,137,1,"Burgers, American (Traditional), Bars, American (New), Tapas Bars, Restaurants, Cocktail Bars, Nightlife","NA"
"7259","0LZDCXdxQiHMetDWUSkL5g","Shingle Masters Roofing & Construction Services","2502 Culbreath Cove Ct","Valrico","FL",33596,27.8777672,-82.2440479,3.5,20,1,"Contractors, Roofing, Home Services",NA
"7260","PqB_BkX5Ncrq1zzMw2PRhQ","Tampa Tires and Wheels","5901 N Nebraska Ave","Tampa","FL",33604,28.0007943605,-82.4510809532,5,56,1,"Automotive, Car Wash, Wheel & Rim Repair, Auto Repair, Auto Detailing, Tires","Monday"
"7264","SgMW-c89s9Y-4ZAd1WgyaQ","Tampa Urgent Care","12950 Race Track Rd, Ste 106","Tampa","FL",33626,28.0694857,-82.6338282,4,30,1,"Family Practice, Urgent Care, Emergency Medicine, Doctors, Walk-in Clinics, Medical Centers, Health & Medical","Monday"
"7265","HsEgaeF5QNCYlVxLe8w2ew","Sa Ri One Lunch Box","8892 N 56th St","Tampa","FL",33617,28.0300309,-82.393556,4,10,0,"Restaurants, Korean",NA
"7267","3iLfVQOKrX2h6oHnILXakA","University LinQ- CF Real Estate","5610 Graduate Cir","Tampa","FL",33617,28.0661497,-82.3924752,2.5,15,0,"Apartments, Home Services, Real Estate","NA"
"7269","mVbYRFFdfdBSqEgau7Y1Hw","Popeyes Chicken & Biscuits","","Tampa","FL",33622,27.96,-82.53,2.5,6,1,"Restaurants, Chicken Wings",NA
"7270","gC49CwMu-maOvGvUNZ2dgQ","Ed Morse Cadillac Brandon","11020 Causeway Blvd","Brandon","FL",33511,27.923874,-82.328702,3.5,37,1,"Car Dealers, Auto Repair, Automotive, Tires, Auto Parts & Supplies","NA"
"7271","5eYrQfz--n8mas2_KfCp7Q","Sweet Tomatoes","10017 Adamo Dr","Tampa","FL",33619,27.9439231,-82.337432,3.5,110,0,"Vegetarian, Soup, Restaurants, Salad, Buffets","Monday"
"7279","6ESH5csjZoMDw3h22a60-A","Quiznos","4001 Bessie Coleman Blvd","Tampa","FL",33607,27.9830950935,-82.5324578583,1.5,8,1,"Fast Food, Restaurants, Sandwiches",NA
"7281","5gzG1u2VJTAAep7hQiGnqw","Studio J","14446 Bruce B Downs Blvd","Tampa","FL",33613,28.079812,-82.426427,5,7,1,"Beauty & Spas, Hair Salons, Blow Dry/Out Services","Monday"
"7283","VzJETJvbd_A1AaMJkaAwFA","Vivi Nails","13129 N Dale Mabry Hwy, Ste C","Tampa","FL",33618,28.0669023,-82.5025611,3.5,17,1,"Waxing, Hair Removal, Beauty & Spas, Nail Salons","NA"
"7284","htgVlKOpwFI0J8nhM6wXSw","Bailey's Restaurant","238 E  Davis Blvd","Tampa","FL",33606,27.926247,-82.45353,4.5,21,0,"American (Traditional), Restaurants","NA"
"7285","WsMJ3AwTNq6Qp0CqDEPK8A","Loft 17","2511 Swann Ave","Tampa","FL",33609,40.0423832,-75.480487,5,7,0,"Barbers, Hair Stylists, Hair Salons, Men's Hair Salons, Beauty & Spas","NA"
"7286","KGS2i9T0-WeNw5_dXSOoGQ","Kahwa Coffee Roasting","400 N Ashley Dr","Tampa","FL",33602,27.9504014176,-82.4600737873,4,25,0,"Cafes, Coffee & Tea, Food, Restaurants","NA"
"7289","o6JVQNT7CgO2PDyXPXBPXg","Doc'S Grille","13050 Summerfield Blvd","Riverview","FL",33579,27.7958206,-82.3172726,4.5,8,1,"Breakfast & Brunch, Restaurants, American (Traditional), Buffets","NA"
"7292","W9zl_pgV4aE7ct5zvvGcvA","Two Shepherds Taproom","4813 N Grady Ave","Tampa","FL",33614,27.9902577,-82.5086261,4.5,30,1,"Bars, Nightlife, Parks, Dog Parks, Active Life","NA"
"7293","SG_5ItJ9WG_x10bBphVoXg","Sprouts Farmers Market","11339 Causeway Blvd","Brandon","FL",33511,27.922676,-82.3211277,4.5,8,1,"Health Markets, Food, Grocery, Organic Stores, Specialty Food","NA"
"7295","6wDCWZiHz_7yQ_6nfA9iIA","Dillard's","303 Brandon Town Center Mall","Brandon","FL",33511,27.934598,-82.326914,3.5,12,1,"Department Stores, Men's Clothing, Fashion, Shopping, Shoe Stores, Children's Clothing, Accessories, Women's Clothing","Monday"
"7296","-EiVVg6mJMzzr13_j8PNog","La Oriental Bakery","3117 W Columbus Dr, Ste 203","Tampa","FL",33607,27.9671261,-82.4947127,3.5,15,1,"Bakeries, Restaurants, Food","NA"
"7298","Q0zBL0GJt-WzOTuYgpr7rg","Sparta Fitness & Martial Arts","14915 N Nebraska Ave","Tampa","FL",33613,28.0854992,-82.451021,3.5,6,1,"Active Life, Trainers, Martial Arts, Gyms, Fitness & Instruction, Yoga","NA"
"7299","OaR7e-5WY9_RQxRmGRLkJg","McGee Auto Service & Tire","2015 Town Center Blvd","Brandon","FL",33511,27.9260882,-82.3178689,3.5,5,0,"Tires, Automotive, Oil Change Stations, Auto Parts & Supplies, Auto Repair","NA"
"7301","yC7LDIWUxHm3-ZAih0J0Kw","Fairway Heating & Cooling","7001 E 14th Ave","Brandon","FL",33510,27.9419397998,-82.3696693,4,10,1,"Contractors, Air Duct Cleaning, Heating & Air Conditioning/HVAC, Local Services, Home Services","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"7302","g1bEUFGHKj28_NKvef_Q4Q","The LA Hangout","16411 N Florida Ave","Lutz","FL",33549,28.104511261,-82.4602584839,3,6,0,"Food, Bars, Nightlife, Music Venues, Arts & Entertainment","NA"
"7303","tbRBL5xe33OEHxPOkwVkGA","Kmart","22920 State Rd 54","Lutz","FL",33549,28.1838656844,-82.4368054261,2.5,5,0,"Department Stores, Shopping, Fashion","NA"
"7305","gMO4LpMpojiXHkyu_rQtsA","Bootleggers Brewing","10256 Causeway Blvd","Tampa","FL",33619,27.9236518,-82.3408292,4.5,6,1,"Breweries, Food, Nightlife, Bars, Pubs, Pretzels, Arts & Entertainment, Wineries, Beer Bar","NA"
"7306","vSEqwlsrEKUFGLANfK_2oQ","Old South Chic 'N' Ribs","3841 Kennedy Blvd","Tampa","FL",33609,27.945126,-82.507479,5,5,0,"Food, Southern, Restaurants",NA
"7307","Da4sMWExnbMBl8tD_DG78A","Venetian Interiors & Design","2223 N West Shore Blvd, Ste 201","Tampa","FL",33607,27.9656353,-82.521205,1.5,16,0,"Shopping, Home & Garden, Rugs, Kitchen & Bath, Home Decor","NA"
"7308","BX9adreSDBoANEwhPvenEw","Suncoast Credit Union","6804 East Hillsborough Ave","Tampa","FL",33610,27.9969309,-82.376588,1.5,51,1,"Home Services, Banks & Credit Unions, Mortgage Brokers, Real Estate, Financial Services, Insurance, Auto Loan Providers, Investing, Automotive","NA"
"7309","2E-q1P83sxxWLuTMR8MR-A","BABs Secret Lounge","16540 Pointe Village Dr","Lutz","FL",33558,28.189281,-82.540807,4,11,1,"Cocktail Bars, Bars, Nightlife","NA"
"7311","bcjCxkUn77_YAPg4mPH39g","Le Méridien Tampa","601 North Florida Ave","Tampa","FL",33602,27.9494683,-82.4577246,4,114,1,"Event Planning & Services, Venues & Event Spaces, Hotels, Hotels & Travel","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"7313","7L-1mZPF1xyI0BGR1c-lRA","Party City","1719 E Fowler Ave","Tampa","FL",33612,28.0539142,-82.4391696,3.5,7,1,"Event Planning & Services, Party Supplies","NA"
"7314","QYS6IgRIDsRhdD9v2zD47Q","Florida Department Of Agriculture","4510 Oak Fair Blvd, Ste 100","Tampa","FL",33610,27.9877434846,-82.356159106,4,10,1,"Public Services & Government",NA
"7316","D4yrscc1j7okDRC4GYyZog","Superior Water Conditioning","16402 N Florida Ave","Lutz","FL",33549,28.10413,-82.460642,2.5,18,1,"Water Purification Services, Local Services, Home Services","NA"
"7320","vaoCaYir4RsL7EHTKWs9mg","Hillsboro Auto Mart","12950 N Florida Ave","Tampa","FL",33612,28.0648462,-82.4598534,2,19,1,"Automotive, Car Dealers","NA"
"7322","oINSp3H5jg335_aOEJDNOA","LCS Stone Care","","Lutz","FL",33549,28.1494592,-82.4427769,5,14,1,"Home Services, Flooring, Refinishing Services","Monday"
"7323","lWnb678xBB-Ghg1k2A8v1g","Deano's Pizza and Pasta","10865 Cross Creek Blvd","Tampa","FL",33647,28.1434422485,-82.2890162095,2.5,12,0,"Restaurants, Pizza","NA"
"7324","c-SkUPd0MKdtshiZL33Xnw","Taco Bell","2575 E. Hillsborough Ave","Tampa","FL",33610,27.9958634,-82.4309351,1,7,1,"Breakfast & Brunch, Fast Food, Restaurants, Tacos, Mexican","NA"
"7325","lHkUIt1uYmAuRnpb5krrUQ","Extended Stay Deluxe","1805 N West Shore Blvd","Tampa","FL",33607,27.9580278,-82.5226034,1.5,10,1,"Event Planning & Services, Hotels, Hotels & Travel",NA
"7327","llqe06I3flBSPRgTGUsHlw","Smokin' Pig BBQ","2313 W Linebaugh Ave","Tampa","FL",33612,28.0402954,-82.4809839,4.5,22,0,"Food, Southern, Restaurants, Barbeque, Desserts, Chicken Shop, American (New)",NA
"7339","9NoMu-1k4FjzNFHKhjmdAg","Anthony P. Moreno, MD","2808 W Doctor Mlk Jr Blvd","Tampa","FL",33607,27.980948,-82.489311,2.5,8,0,"Health & Medical, Doctors, Physical Therapy, Orthopedists, Pain Management","NA"
"7340","xbpDPq38Y2bcirj_caleBA","La Casita","101 W Shell Point Rd","Ruskin","FL",33570,27.7209356,-82.4354424,4,20,1,"Restaurants, Mexican","NA"
"7345","2uTM_dpF3iTV7-5zyk1_9w","Tampa Bay Downs","11225 Race Track Rd","Tampa","FL",33626,28.0498043102,-82.6479282373,3.5,68,1,"Casinos, Arts & Entertainment, Bars, Golf, Sports Bars, Nightlife, Race Tracks, Active Life","NA"
"7346","uQaXrr2sCyCD8dt-RdFrhg","Greenroots Cafe","1000 Channelside Dr","Tampa","FL",33602,27.9489189,-82.4458666,4,21,0,"Acai Bowls, Restaurants, Salad, Specialty Food, Drugstores, Shopping, Mexican, Juice Bars & Smoothies, Tacos, Fruits & Veggies, Health & Medical, Food, Pharmacy","NA"
"7349","ZqK-p_b3MTdtnQkQZyUsag","Cremations of Greater Tampa Bay","110 N Macdill Ave","Tampa","FL",33609,27.9456065383,-82.493474,5,9,1,"Funeral Services & Cemeteries, Cremation Services, Pet Services, Pets, Local Services","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"7350","hLQ710YCqNaMAQn51q5uQw","Smoothie King","1408 N Dale Mabry Hwy Ste 114","Lutz","FL",33548,28.17777,-82.46992,3.5,8,1,"Specialty Food, Juice Bars & Smoothies, Food, Health Markets","Monday"
"7352","fu77CUKHJ5K5-5VyPFj0Fw","Florida Orthopaedic Institute","13020 N Telecom Pkwy","Tampa","FL",33637,28.0636312047,-82.3729031642,3,68,1,"Physical Therapy, Medical Centers, Sports Medicine, Health & Medical, Doctors, Orthopedists","NA"
"7353","k6B7HwVSZ_xXbJWX0JxATQ","The UPS Store","7853 Gunn Highway","Tampa","FL",33626,28.0788251013,-82.5762174278,3,10,1,"Shipping Centers, Notaries, Local Services, Mailbox Centers, Printing Services","Monday"
"7356","qYH4l99l-y8c2oZNEoKjlw","Ola's Foods Specialty Market","1908 W Dr Martin Luther King Jr Blvd","Tampa","FL",33607,27.981018,-82.4786242,4.5,7,1,"Food, Specialty Food, Grocery, Imported Food, Ethnic Food","NA"
"7358","Nce9eq14zcxENp6UCi5a7g","Hector's Mexican Food","3120 E Hillsborough Ave","Tampa","FL",33610,27.995775,-82.42476,4,17,1,"Restaurants, American (Traditional)",NA
"7360","9G0AKC1QVY9Esi4FKxK_8g","Hair By Christen","9460 W Linebaugh Ave, Loft 4, Salon Lofts","Tampa","FL",33626,28.043498,-82.590579,5,12,1,"Beauty & Spas, Hair Stylists, Hair Salons, Blow Dry/Out Services, Hair Extensions","NA"
"7361","y7MF7CVKegm2Qm7Rrt_f0A","Tricon Residential","","Tampa","FL",33610,27.9667583461,-82.4545672328,2,12,1,"Home Services, Real Estate, Real Estate Services","NA"
"7362","VhwgNwqd6cdRJTElEHoEHg","Yogurtology","1202 S Church Ave, Ste C","Tampa","FL",33629,27.9315901,-82.5075055,4.5,114,1,"Ice Cream & Frozen Yogurt, Food","NA"
"7366","pHKXycAU9gfUTzDLYIzBDg","Woof! Here It Is!","10106 Montague St","Tampa","FL",33626,28.0428882,-82.5976797,4.5,48,1,"Pet Groomers, Pets, Pet Stores, Pet Services, Dog Walkers","Monday"
"7367","FLpdbIgew99BSmp08z96QA","Smoothie King","2205 W Swann Ave","Tampa","FL",33606,27.937502,-82.48241,3.5,28,1,"Food, Health Markets, Juice Bars & Smoothies, Specialty Food","Monday"
"7370","T-t35_fglkeb57c7YRvCww","Menchie's Winthrop Town Centre","6046 Winthrop Town Centre Ave","Riverview","FL",33578,27.893253,-82.316464,3.5,67,1,"Ice Cream & Frozen Yogurt, Food","NA"
"7371","-_5bIz9bmlMfKkH4CVbUVA","Heritage Isles Golf and Country Club","10630 Plantation Bay Dr","Tampa","FL",33647,28.1473437,-82.2963863,3,18,1,"Golf, Active Life","NA"
"7372","ZnsI7cdmEdTKT6RWcsKCAQ","Payless Car Rental","6903 N Dale Mabry Hwy","Tampa","FL",33614,28.0114071,-82.504311,1,9,0,"Hotels & Travel, Car Rental",NA
"7377","J7hdBgjfr4a9DnputJjkhA","Tampa Bay Food Tours","8710 W Hillsborough Ave","Tampa","FL",33615,27.9961256,-82.5827766,5,23,1,"Restaurants, Breweries, Food, Tours, Hotels & Travel, Food Tours, Beer Tours, Wine Tours","NA"
"7378","TDYNPlv1j35OBoX0itby5w","Take 5 Oil Change","13376 Lincoln Rd","Riverview","FL",33578,27.7897402,-82.3421132,4,36,1,"Oil Change Stations, Automotive","Monday"
"7379","NZ8rkOpkBisCWpfJb2rfzQ","McDonald's","17757 N Dale Mabry","Lutz","FL",33548,28.126827,-82.501712,2,22,1,"Food, Burgers, Restaurants, Fast Food, Coffee & Tea","NA"
"7380","vIuO4vXqlxq3f-O2QQerXg","Four Paws Veterinary Hospital","9430 Balm Riverview Rd","Riverview","FL",33569,27.8628548,-82.3225939,4.5,7,1,"Veterinarians, Pets","NA"
"7382","Ou7GP7G_Pw8Rkxx4VLGOng","New Identities Hair Studio - South Shore","10639 Big Bend Rd","Riverview","FL",33579,27.791489,-82.329969,3.5,45,1,"Bridal, Hair Removal, Shopping, Makeup Artists, Hair Stylists, Waxing, Hair Salons, Hair Extensions, Beauty & Spas","Monday"
"7383","9EP8PpVI4SOj7HKjGLPsTw","Irie Bay Jamaican Cuisine","10035 E Adamo Dr","Brandon","FL",33619,27.9429125,-82.3364006,3,42,1,"Restaurants, Caribbean","NA"
"7385","f6SUVg7CYKT8sdU_CRMGZg","Mity Nice Cafe","5944 Benjamin Rd","Tampa","FL",33634,28.0013231,-82.5423739,3.5,18,1,"Sandwiches, Breakfast & Brunch, Food Delivery Services, Delis, Restaurants, Caterers, Salad, Event Planning & Services, Food","NA"
"7388","tj66L9LHs-u8fC85xj9-pw","Meritus Associations","2005 Pan Am Cir, Ste 120","Tampa","FL",33607,27.9610080719,-82.5123748779,1,8,1,"Property Management, Real Estate, Financial Services, Homeowner Association, Home Services",NA
"7392","_40o-5GZWs6IemZ5G3d_BA","Soho Shave Company","1910 W Platt St","Tampa","FL",33606,27.9417171147,-82.4792559072,4.5,7,1,"Barbers, Hair Salons, Beauty & Spas, Men's Hair Salons","NA"
"7393","o644e8y0gqcrjhX_l-HY8w","Tre Nail Lounge","11011 Countryway Blvd","Tampa","FL",33626,28.0608418,-82.6225448,5,66,1,"Skin Care, Nail Salons, Hair Removal, Beauty & Spas, Waxing","Monday"
"7394","tWYYIBQnJ_7SjaeQGPmGTw","Soho Smoke II","9652 W Linebaugh Ave","Tampa","FL",33626,28.0431587,-82.5930832,4,5,1,"Vape Shops, Tobacco Shops, Shopping, Head Shops","NA"
"7399","MkWEkdwbNen6W13xnUrnCQ","Advance Auto Parts","2813 W Kennedy Blvd","Tampa","FL",33609,27.945139731,-82.4898253288,3.5,23,1,"Auto Parts & Supplies, Automotive","NA"
"7404","xcxGd9RbXb1EE-BZnZfBcg","Party Planet","913 Lithia Pinecrest Rd","Brandon","FL",33511,27.9241240617,-82.2701350853,4.5,37,1,"Party Supplies, Event Planning & Services","NA"
"7406","OZcpjMrFrx3g3uo3xr0H0Q","Acropolis Greek Taverna","6108 Winthrop Town Center Ave","Riverview","FL",33578,27.8928112737,-82.3166707307,4,327,1,"Beer, Wine & Spirits, Food, Bars, Nightlife, Restaurants, Mediterranean, Greek","NA"
